timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
58295-11-17 04:00:00,76717.99,76927.69,76584.42,76602.26,796.00126,1777473899999999,61103146.6102517,54763,673.75864,51724128.3377013,0
58295-11-27 14:00:00,76602.27,76668.45,76489.99,76570.0,187.98214,1777474799999999,14395490.6072534,41401,117.17422,8974076.9407639,0
58295-12-08 00:00:00,76570.0,76634.61,76150.0,76255.0,342.77333,1777475699999999,26164359.7676733,75551,188.18829,14363019.2823511,0
58295-12-18 10:00:00,76254.99,76364.88,76194.4,76230.53,180.83526,1777476599999999,13791400.7173262,47982,109.86965,8379398.238985,0
58295-12-28 20:00:00,76230.53,76335.12,75971.07,75975.0,299.47884,1777477499999999,22798597.3696246,68445,148.69481,11325573.9258582,0
58296-01-08 06:00:00,75975.01,76041.8,75705.32,75924.25,309.66991,1777478399999999,23494196.9717389,71848,131.34452,9964297.4708156,0
58296-01-18 16:00:00,75924.24,76125.47,75847.71,76031.77,235.95717,1777479299999999,17930604.813079,42008,163.52215,12426818.2298363,0
58296-01-29 02:00:00,76031.77,76116.47,75696.13,75837.01,477.42594,1777480199999999,36214173.1306411,57551,226.21647,17160470.1457977,0
58296-02-08 12:00:00,75837.0,75911.04,75720.96,75887.34,160.54413,1777481099999999,12173930.9616486,36420,96.75371,7336846.7631939,0
58296-02-18 22:00:00,75887.33,75908.0,75707.69,75803.54,147.17355,1777481999999999,11153459.957478,28232,102.01261,7730667.9465668,0
58296-02-29 08:00:00,75803.55,76015.27,75803.55,75936.36,145.6829,1777482899999999,11060265.7008118,26341,99.66967,7567088.5654851,0
58296-03-10 18:00:00,75936.36,76112.98,75811.24,75891.4,185.88013,1777483799999999,14122304.947419,33853,88.83213,6749241.136617,0
58296-03-21 04:00:00,75891.4,76018.34,75881.59,76018.33,92.68679,1777484699999999,7039738.5479725,22436,45.99549,3493020.8606604,0
58296-03-31 14:00:00,76018.33,76184.01,75940.12,76184.01,125.68452,1777485599999999,9553869.7027827,29264,83.12854,6319068.4069085,0
58296-04-11 00:00:00,76184.0,76274.8,74937.52,75192.52,1111.63357,1777486499999999,83720618.3305945,127062,366.2291,27578699.1452462,0
58296-04-21 10:00:00,75192.51,75385.24,75084.0,75150.37,331.15934,1777487399999999,24907633.6685209,57061,184.32935,13864235.4028595,0
58296-05-01 20:00:00,75150.37,75361.68,74958.66,75242.43,299.73047,1777488299999999,22537474.3245977,70837,165.87155,12474096.0249257,0
58296-05-12 06:00:00,75242.42,75517.33,75225.0,75513.91,184.35971,1777489199999999,13901312.3446874,39916,140.85274,10621119.1138773,0
58296-05-22 16:00:00,75513.92,75570.18,75374.49,75568.41,155.5327,1777490099999999,11736724.621298,33601,79.30328,5984734.3350618,0
58296-06-02 02:00:00,75567.04,75591.83,75454.76,75531.29,104.8563,1777490999999999,7919228.3995414,25572,44.51331,3362057.1854965,0
58296-06-12 12:00:00,75531.29,75531.3,75302.31,75438.56,128.09275,1777491899999999,9657903.2114131,33092,59.43305,4481181.1725536,0
58296-06-22 22:00:00,75438.55,75565.69,75432.49,75563.86,76.09365,1777492799999999,5744534.0657483,27278,44.47976,3357846.0158886,0
58296-07-03 08:00:00,75563.87,75716.54,75497.43,75528.81,264.87864,1777493699999999,20029514.4060693,52040,123.30009,9323721.3708913,0
58296-07-13 18:00:00,75528.82,75688.09,75524.41,75679.7,116.65316,1777494599999999,8819713.6083676,26236,86.34783,6528674.7868336,0
58296-07-24 04:00:00,75679.7,75857.32,75586.0,75773.61,131.1932,1777495499999999,9934854.6339207,32243,80.55718,6100973.329686,0
58296-08-03 14:00:00,75773.61,75856.08,75666.79,75676.79,62.58673,1777496399999999,4742224.0546774,19351,28.7418,2177702.5312989,0
58296-08-14 00:00:00,75676.79,75850.0,75607.7,75794.67,100.47597,1777497299999999,7608181.5208077,22148,50.14541,3796979.437493,0
58296-08-24 10:00:00,75794.67,75898.67,75794.67,75822.88,56.88715,1777498199999999,4315496.56736,14859,30.62584,2323181.9116396,0
58296-09-03 20:00:00,75822.88,75973.5,75801.67,75942.49,101.48915,1777499099999999,7704085.6335575,18186,64.44293,4892229.2491515,0
58296-09-14 06:00:00,75942.49,76088.9,75932.76,75933.93,104.2125,1777499999999999,7920714.0155883,25236,70.16188,5332948.0958915,0
58296-09-24 16:00:00,75933.94,75969.42,75850.0,75965.73,80.64301,1777500899999999,6121600.7692652,24829,42.86432,3253739.1109044,0
58296-10-05 02:00:00,75965.73,76004.14,75818.14,75839.75,83.10733,1777501799999999,6311520.4378616,20604,30.68501,2330430.1316549,0
58296-10-15 12:00:00,75839.74,75975.38,75839.74,75962.86,52.38656,1777502699999999,3978337.7249303,12094,39.07443,2967379.9068336,0
58296-10-25 22:00:00,75962.85,75970.65,75891.28,75927.38,56.19707,1777503599999999,4267289.6032779,12787,38.86893,2951487.0125548,0
58296-11-05 08:00:00,75927.38,75990.06,75864.95,75987.62,44.28591,1777504499999999,3362672.958392,14555,25.87278,1964709.5814462,0
58296-11-15 18:00:00,75987.62,75989.29,75692.33,75771.21,110.87803,1777505399999999,8402803.780777,23195,53.09633,4022910.3649583,0
58296-11-26 04:00:00,75771.2,75864.91,75771.2,75861.06,72.01913,1777506299999999,5460770.7723933,14502,40.84358,3096621.3253771,0
58296-12-06 14:00:00,75861.07,75880.71,75774.6,75780.0,52.30874,1777507199999999,3965870.675037,13327,29.32634,2223552.9444632,0
58296-12-17 00:00:00,75780.0,75867.49,75715.44,75719.89,139.7804,1777508099999999,10595376.0934731,26707,39.44815,2989599.7212057,0
58296-12-27 10:00:00,75719.9,75817.99,75656.03,75817.99,72.60295,1777508999999999,5497657.1192494,22082,43.7276,3311453.134044,0
58297-01-06 20:00:00,75818.0,76172.34,75818.0,76091.35,166.97848,1777509899999999,12702099.9379069,39903,115.30843,8771848.7402161,0
58297-01-17 06:00:00,76091.35,76344.61,76091.35,76248.74,183.35278,1777510799999999,13983180.9852209,30842,113.53003,8657649.7712793,0
58297-01-27 16:00:00,76248.76,76360.56,76180.5,76234.02,80.31567,1777511699999999,6123693.0287462,30190,48.65973,3710074.1316327,0
58297-02-07 02:00:00,76234.01,76408.83,76178.73,76349.59,66.76437,1777512599999999,5093036.962072,24810,44.73422,3412817.2794095,0
58297-02-17 12:00:00,76349.58,76412.41,76239.76,76346.0,59.55904,1777513499999999,4545470.1766122,28719,42.20281,3220787.5974204,0
58297-02-27 22:00:00,76346.0,76473.26,76218.94,76232.8,124.89745,1777514399999999,9536815.9272645,24029,79.07872,6038801.4350585,0
58297-03-10 08:00:00,76232.81,76351.04,76232.8,76316.7,65.75213,1777515299999999,5016458.246965,21186,36.55185,2788632.2827122,0
58297-03-20 18:00:00,76316.7,76343.54,76107.82,76122.64,72.41361,1777516199999999,5518578.9221997,23747,30.80076,2347603.8378491,0
58297-03-31 04:00:00,76122.64,76122.64,75494.7,75614.11,298.0122,1777517099999999,22570126.6412289,97636,109.21382,8270011.7051291,0
58297-04-10 14:00:00,75614.11,75760.88,75560.29,75704.74,100.88971,1777517999999999,7634888.2995921,45434,35.58609,2692341.58387,0
58297-04-21 00:00:00,75704.74,75865.12,75659.85,75828.64,50.19218,1777518899999999,3803299.6437507,28346,30.95027,2345223.6036014,0
58297-05-01 10:00:00,75828.65,75897.39,75770.67,75893.97,47.77204,1777519799999999,3622376.1714666,22988,27.77606,2106242.9844581,0
58297-05-11 20:00:00,75893.97,75987.84,75845.7,75949.04,46.14804,1777520699999999,3503680.2614807,21827,30.56397,2320486.0077776,0
58297-05-22 06:00:00,75949.03,75994.26,75900.83,75928.1,38.01421,1777521599999999,2886956.2128201,13699,26.26193,1994451.105303,0
58297-06-01 16:00:00,75928.09,75963.92,75707.52,75792.03,116.13835,1777522499999999,8805798.4889069,27916,58.14753,4408886.8807911,0
58297-06-12 02:00:00,75792.04,75801.1,75670.02,75683.43,47.88477,1777523399999999,3625638.6408872,25370,29.09939,2203126.6317903,0
58297-06-22 12:00:00,75683.44,75687.21,75414.57,75426.62,150.80557,1777524299999999,11385125.058195,44367,65.49341,4943943.1573309,0
58297-07-02 22:00:00,75426.61,75534.65,75426.61,75497.0,112.14057,1777525199999999,8466085.4566901,24541,64.08905,4838396.270182,0
58297-07-13 08:00:00,75497.01,75627.33,75480.0,75611.77,91.33829,1777526099999999,6903037.0782192,24987,52.57856,3973360.3659537,0
58297-07-23 18:00:00,75611.78,75626.08,75323.65,75429.05,97.95526,1777526999999999,7392468.8946163,30206,53.49631,4037392.7929289,0
58297-08-03 04:00:00,75429.06,75750.0,75422.72,75707.4,232.95455,1777527899999999,17596832.9008981,28554,182.89275,13809985.3792488,0
58297-08-13 14:00:00,75707.4,75743.5,75595.99,75600.09,69.46105,1777528799999999,5256267.3431006,20891,30.03467,2273602.2476916,0
58297-08-24 00:00:00,75600.09,75682.19,75569.99,75594.9,127.6049,1777529699999999,9648559.5870665,23067,59.90198,4529715.5452095,0
58297-09-03 10:00:00,75594.89,75696.32,75594.89,75676.0,45.03527,1777530599999999,3406643.6236998,20746,26.86338,2031992.703392,0
58297-09-13 20:00:00,75676.0,75867.9,75676.0,75744.04,140.61333,1777531499999999,10656820.6659133,27112,71.74847,5438744.4307854,0
58297-09-24 06:00:00,75744.03,75786.34,75709.99,75753.53,58.89722,1777532399999999,4461395.4873008,12510,25.77274,1952411.4927022,0
58297-10-04 16:00:00,75753.54,75849.69,75718.5,75806.02,82.31333,1777533299999999,6237192.8422309,21286,44.30352,3356786.7256143,0
58297-10-15 02:00:00,75806.01,75893.58,75782.56,75884.53,61.82489,1777534199999999,4688873.643147,15228,29.12602,2209185.8685755,0
58297-10-25 12:00:00,75884.54,76082.97,75884.53,76075.28,209.12608,1777535099999999,15892592.819785,40200,151.65676,11524618.2684287,0
58297-11-04 22:00:00,76075.29,76179.91,76068.23,76161.67,163.48753,1777535999999999,12443559.0950841,26982,96.15892,7318859.1834046,0
58297-11-15 08:00:00,76161.67,76208.92,76076.06,76092.07,81.00347,1777536899999999,6166414.7377838,24053,38.11743,2902095.8172734,0
58297-11-25 18:00:00,76092.07,76163.25,76019.57,76075.92,120.42175,1777537799999999,9161685.5376597,20062,66.77793,5080345.0152407,0
58297-12-06 04:00:00,76075.92,76144.16,76050.0,76135.0,61.82443,1777538699999999,4705007.0824594,14509,32.18772,2449740.0242547,0
58297-12-16 14:00:00,76135.0,76146.75,76058.16,76058.17,87.69606,1777539599999999,6673909.9546795,13447,43.49305,3310014.2057566,0
58297-12-27 00:00:00,76058.17,76097.85,76019.57,76077.09,133.75995,1777540499999999,10173789.0378549,16580,65.96468,5017081.5139388,0
58298-01-06 10:00:00,76077.09,76220.2,76012.6,76216.77,113.59306,1777541399999999,8645804.2328501,17374,80.67502,6141288.5023613,0
